鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,台東市,房地(土地+建物)+車位,臺東縣臺東市四維路二段246號旁浙江路的右側,17.74,住,Unnamed: 5,Unnamed: 6,1120512,土地2建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,Unnamed: 14,79.4,2,1,1.1,有,無,6730000,96784,坡道機械,16.58,650000,A06戶兩房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費680000元；含傢俱設備費200000元；,RPSNMLPKNHIGFAV07CB,達永崌里東,A6號,Unnamed: 30,來源資料夾,臺東縣臺東市仁愛街29號旁,34.62,1120814,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,102.17,2.1,8800000,88465,一樓平面,14.0,1000000,車位編號:自設車位8,RPQNMLPKQHIGFAV27DB,麗築東京天后之星,5C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市興盛路,110.48,1120901.0,土地1建物1車位1,全,3.0,透天厝,住家用,185.32,2.0,14300000.0,77164.0,其他,0.0,0.0,,RPQNMLRJRHIGFAV47DB,晴杉建設-富田畫語,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中華路三段205號旁,62.59,1120826.0,土地3建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,179.35,2.0,10900000.0,72603.0,一樓平面,38.86,700000.0,,RPPNMLNKRHIGFAV96CB,豐里好好,3A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.32,1120828.0,土地2建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,61.35,1.0,5950000.0,96985.0,,0.0,0.0,A03戶兩房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費680000元；含傢俱設備費200000元；,RPPNMLOKRHIGFAV07CB,達永崌里東,A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.68,1120830.0,土地2建物1車位0,十層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,62.78,1.0,6080000.0,96846.0,,0.0,0.0,A07戶兩房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費680000元；含傢俱設備費200000元；,RPQNMLOKRHIGFAV17CB,達永崌里東,A7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.32,1120827.0,土地2建物1車位1,十二層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,77.93,1.0,7030000.0,103993.0,坡道機械,16.58,650000.0,A10戶一房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費740000元；含傢俱設備費140000元；,RPRNMLOKRHIGFAV27CB,達永崌里東,A10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.32,1120908.0,土地2建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,61.35,1.0,5890000.0,96007.0,,0.0,0.0,A02戶兩房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費680000元；含傢俱設備費200000元；,RPSNMLOKRHIGFAV37CB,達永崌里東,A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,26.77,1120906.0,土地2建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,94.97,2.0,7380000.0,77709.0,,0.0,0.0,,RPTNMLOKRHIGFAV47CB,達永崌里東,A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,34.47,1120826.0,土地4建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,162.08,2.0,11050000.0,80146.0,坡道平面,36.31,970000.0,,RPUNMLOKRHIGFAV57CB,達永吾南室,A1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,34.47,1120908.0,土地4建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,162.08,2.0,12180000.0,88972.0,坡道平面,36.31,990000.0,,RPVNMLOKRHIGFAV67CB,達永吾南室,A1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市興安段364-4地號,117.17,1120916.0,土地1建物1車位1,全,3.0,透天厝,住家用,190.15,2.0,15000000.0,78885.0,其他,0.0,0.0,,RPPNMLTKRHIGFAV57CB,采暘 心綻,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,19.75,1120822.0,土地3建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,122.95,2.0,10500000.0,86582.0,坡道平面,12.65,950000.0,,RPQNMLTKRHIGFAV67CB,大同富御,1棟14G號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市新站路2巷,184.16,1120903.0,土地1建物1車位1,全,3.0,透天厝,住家用,245.93,2.0,18800000.0,76445.0,其他,0.0,0.0,,RPPNMLMJIIIGFAV58CB,素直,A3棟A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,19.75,1120912.0,土地3建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,126.8,2.0,10500000.0,86129.0,坡道平面,16.5,1000000.0,,RPQNMLMJIIIGFAV68CB,大同富御,1棟14D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,1121001.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,155.92,2.0,9830000.0,73839.0,坡道平面,35.93,970000.0,,RPPNMLNJIIIGFAV68CB,悅山水,A棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.74,1121002.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,117.36,2.0,6830000.0,72455.0,坡道平面,35.93,930000.0,,RPQNMLNJIIIGFAV78CB,悅山水,B棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.79,1121002.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,117.36,2.0,6980000.0,74297.0,坡道平面,35.93,930000.0,,RPRNMLNJIIIGFAV88CB,悅山水,G棟14號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市仁愛街29號旁,45.14,1120908.0,土地1建物1車位2,二層,5.0,華廈(10層含以下有電梯),住家用,142.93,2.0,11430000.0,83790.0,一樓平面,28.0,1800000.0,車位編號:自設車位10.11號室內,RPPNMLPJIIIGFAV98DB,麗築東京天后之星,2A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,3.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,43.51,1121006.0,土地4建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,194.96,2.0,15560000.0,91963.0,坡道平面,36.31,970000.0,,RPPNMLNKIIIGFAV78CB,達永吾南室,A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,3.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,43.11,1121002.0,土地4建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,193.5,2.0,14060000.0,82893.0,坡道平面,36.31,1030000.0,,RPQNMLNKIIIGFAV88CB,達永吾南室,A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,3.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,43.11,1121008.0,土地4建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,193.5,2.0,14710000.0,87410.0,坡道平面,36.31,970000.0,,RPRNMLNKIIIGFAV98CB,達永吾南室,A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,26.8,1120922.0,土地2建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,94.98,2.0,7670000.0,80754.0,,0.0,0.0,,RPSNMLNKIIIGFAV09CB,達永崌里東,A8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.68,1121002.0,土地2建物1車位1,十一層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,79.36,1.0,6790000.0,97802.0,坡道機械,16.58,650000.0,A07戶兩房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費680000元；含傢俱設備費200000元；,RPTNMLNKIIIGFAV56CB,達永崌里東,A7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.74,1121008.0,土地2建物1車位0,十一層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,62.82,1.0,6140000.0,97740.0,,0.0,0.0,A06戶一房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費740000元；含傢俱設備費140000元；,RPUNMLNKIIIGFAV66CB,達永崌里東,A6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市興盛路岩灣段503-4地號,110.32,1121002.0,土地1建物1車位1,全,3.0,透天厝,住家用,187.28,2.0,14200000.0,75822.0,其他,0.0,0.0,,RPPNMLQKIIIGFAV09CB,晴杉建設-富田畫語,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市永安街197巷8-1號旁,54.34,1120925.0,土地1建物1車位1,一層,5.0,華廈(10層含以下有電梯),住家用,102.92,2.0,8800000.0,85503.0,其他,0.0,0.0,,RPPNMLTKIIIGFAV76CB,欣輝永安住宅,1A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市永安街197巷8-1號旁,54.34,1120924.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,107.58,2.0,8800000.0,81800.0,其他,0.0,0.0,,RPQNMLTKIIIGFAV86CB,欣輝永安住宅,4B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.74,1121010.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,117.36,2.0,6950000.0,73929.0,坡道平面,35.93,930000.0,,RPPNMLNLIIIGFAV88CB,悅山水,B棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市興安段364-7地號,116.74,1121014.0,土地1建物1車位1,全,3.0,透天厝,住家用,190.15,2.0,15200000.0,79937.0,其他,0.0,0.0,,RPQNMLNLIIIGFAV98CB,采暘 心綻,A棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,19.75,1120928.0,土地3建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,124.05,2.0,9800000.0,80236.0,坡道平面,13.75,950000.0,,RPQNMLPLIIIGFAV56CB,大同富御,1棟8D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,25.28,1121002.0,土地3建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,157.58,2.0,11980000.0,77828.0,坡道平面,16.5,1000000.0,,RPRNMLPLIIIGFAV66CB,大同富御,1棟3C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,19.75,1121002.0,土地3建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,122.95,2.0,9280000.0,76881.0,坡道平面,12.65,800000.0,,RPSNMLPLIIIGFAV76CB,大同富御,1棟5D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市新站路2巷,188.31,1120926.0,土地1建物1車位1,全,3.0,透天厝,住家用,243.83,2.0,18950000.0,77718.0,其他,0.0,0.0,,RPPNMLQLIIIGFAV56CB,素直,A9棟A9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,5.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市興盛路岩灣段503-11地號,114.75,1121013.0,土地1建物1車位1,全,3.0,透天厝,住家用,186.24,2.0,14450000.0,77588.0,其他,0.0,0.0,,RPPNMLKMIIIGFAV68CB,晴杉建設-富田畫語,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市仁愛街29號旁,34.62,1121028.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,98.17,2.0,8200000.0,85063.0,一樓平面,10.0,700000.0,車位編號:自設車位15戶外,RPPNMLKMIIIGFAV78DB,麗築東京天后之星,3C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,5.0,6.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中華路二段214巷78弄35號隔壁,114.29,1121031.0,土地2建物1車位0,全,3.0,透天厝,住家用,215.38,2.0,14300000.0,66394.0,,0.0,0.0,,RPPNMLMJJIIGFAV78DB,晉鋐豐榮,B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,26.77,1121102.0,土地2建物1車位1,三層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,128.13,2.0,8510000.0,79183.0,坡道平面,33.16,990000.0,,RPPNMLOKJIIGFAV98CB,達永崌里東,A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,0.0,0.0,,無,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,39.34,1121018.0,土地4建物1車位1,一層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,179.92,0.0,19670000.0,130075.0,坡道平面,36.31,990000.0,,RPQNMLOKJIIGFAV09CB,達永吾南室,02棟A1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,4.0,3.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段235號旁,43.11,1121109.0,土地4建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,193.5,2.0,14410000.0,84993.0,坡道平面,36.31,1050000.0,,RPRNMLOKJIIGFAV56CB,達永吾南室,A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.74,1121105.0,土地2建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,117.36,2.0,7200000.0,76999.0,坡道平面,35.93,930000.0,,RPPNMLRKJIIGFAV66CB,悅山水,C棟13號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市永安街197巷8-1號旁,54.34,1121027.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,108.83,2.0,9100000.0,83617.0,其他,0.0,0.0,,RPPNMLKLJIIGFAV68CB,欣輝永安住宅,4A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市永安街197巷8-1號旁,54.34,1121027.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,107.58,2.0,9000000.0,83659.0,其他,0.0,0.0,,RPQNMLKLJIIGFAV78CB,欣輝永安住宅,3B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.68,1121101.0,土地2建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,62.78,1.0,6190000.0,98598.0,,0.0,0.0,A07戶一房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費740000元；含傢俱設備費140000元；,RPPNMLLLJIIGFAV78CB,達永崌里東,A7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,1.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,17.74,1121108.0,土地2建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,62.82,1.0,6200000.0,98695.0,,0.0,0.0,A06戶一房方案，附冷氣一式交易總價含下列非屬預售屋價格之費用:含裝潢費740000元；含傢俱設備費140000元；,RPQNMLLLJIIGFAV88CB,達永崌里東,A6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市四維路二段246號旁浙江路的右側,26.8,1121107.0,土地2建物1車位1,十層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,128.14,2.0,9390000.0,88545.0,坡道平面,33.16,980000.0,,RPRNMLLLJIIGFAV98CB,達永崌里東,A8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,3.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,20.29,1121025.0,土地3建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,125.89,2.0,9800000.0,78594.0,坡道平面,12.65,900000.0,,RPPNMLNLJIIGFAV98CB,大同富御,1棟4B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台東市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,,,,,,,,112_04,臺東縣臺東市中正路131號後方,19.75,1121108.0,土地3建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,122.95,2.0,9250000.0,75703.0,坡道平面,12.65,900000.0,,RPQNMLNLJIIGFAV09CB,大同富御,1棟3D號
